"","a99","name","a12","a9","FBK","DRG","kills_ADC","deaths_ADC","assists_ADC","kills_SUP","deaths_SUP","assists_SUP","ADC","SUP","KDA_mean","totalDamageDealtToChampions_mean","visionScore_mean","totalDamageTaken_mean","goldEarned_mean","visionWardsBoughtInGame_mean"
"13368",4920538616,"Jhin & Anivia",200,TRUE,FALSE,TRUE,5,1,13,5,6,7,"Jhin","Anivia",4.29,10362,22.5,12502.5,9189,5.5
"13369",4920542812,"Kai'Sa & Alistar",100,TRUE,FALSE,FALSE,20,4,7,5,3,25,"Kai'Sa","Alistar",8.14,19905.5,41,13896,12401.5,4
"13370",4920542812,"Swain & Rell",200,FALSE,FALSE,TRUE,1,8,5,3,10,7,"Swain","Rell",0.89,11595.5,24,18269.5,7179.5,2.5
"13371",4920543145,"Kai'Sa & Nautilus",100,FALSE,FALSE,TRUE,3,3,1,1,3,4,"Kai'Sa","Nautilus",1.5,5688.5,25.5,8611.5,5937,4
"13372",4920543145,"Miss Fortune & Rakan",200,TRUE,FALSE,FALSE,3,2,7,1,2,7,"Miss Fortune","Rakan",4.5,6892,35,8265,7196,4.5
"13373",4920545935,"Samira & Pantheon",100,TRUE,FALSE,TRUE,12,5,4,2,5,11,"Samira","Pantheon",2.9,16645.5,34,18908,11185,2
"13374",4920545935,"Kai'Sa & Alistar",200,FALSE,FALSE,FALSE,9,7,6,0,7,14,"Kai'Sa","Alistar",2.07,13022,39,18208,8550,7.5
"13375",4920558252,"Jhin & Sett",100,FALSE,FALSE,TRUE,2,6,4,2,5,8,"Jhin","Sett",1.45,7939.5,55,18217.5,9804.5,10.5
"13376",4920558252,"Lucian & Thresh",200,TRUE,FALSE,FALSE,1,6,9,0,4,18,"Lucian","Thresh",2.8,9871.5,54.5,15631.5,10202,10.5
"13377",4920560390,"Vayne & Lulu",100,TRUE,FALSE,FALSE,8,3,9,2,4,16,"Vayne","Lulu",5,12463,55.5,16529,11438.5,6.5
"13378",4920560390,"Aphelios & Thresh",200,FALSE,FALSE,TRUE,0,6,8,2,5,8,"Aphelios","Thresh",1.64,9063,58.5,15795,8980,7.5
"13379",4920575249,"Samira & Alistar",100,FALSE,FALSE,TRUE,3,10,4,4,10,6,"Samira","Alistar",0.85,10749,23,23003.5,7749,3.5
"13380",4920575249,"Jhin & Zac",200,TRUE,TRUE,FALSE,11,2,14,4,0,23,"Jhin","Zac",26,14722.5,38.5,14204,11454,4.5
"13381",4920578183,"Aphelios & Thresh",100,TRUE,FALSE,TRUE,12,2,0,0,3,19,"Aphelios","Thresh",6.2,12817,32,10310.5,10939,4.5
"13382",4920578183,"Kai'Sa & Camille",200,FALSE,FALSE,FALSE,1,5,5,3,7,2,"Kai'Sa","Camille",0.92,7912.5,32.5,16945,7360.5,2.5
"13383",4920584237,"Jhin & Sett",100,FALSE,FALSE,FALSE,9,7,7,4,5,10,"Jhin","Sett",2.5,15797.5,51.5,20983,11760,5
"13384",4920584237,"Kai'Sa & Thresh",200,TRUE,FALSE,TRUE,10,5,7,2,6,18,"Kai'Sa","Thresh",3.36,19030,52.5,23525.5,12843,5.5
"13385",4920589491,"Aphelios & Rell",100,TRUE,TRUE,TRUE,11,6,3,1,3,10,"Aphelios","Rell",2.78,10777,30.5,9387,8792.5,2
"13386",4920589491,"Samira & Leona",200,FALSE,TRUE,FALSE,5,6,4,1,7,10,"Samira","Leona",1.54,6608,22,12113.5,7308,1.5
"13387",4920599275,"Kai'Sa & Pantheon",100,FALSE,FALSE,TRUE,4,5,4,3,10,5,"Kai'Sa","Pantheon",1.07,11075,46,17679,10615,6.5
"13388",4920599275,"Kennen & Maokai",200,TRUE,FALSE,FALSE,9,3,9,5,4,16,"Kennen","Maokai",5.57,17942,58,18516,11558.5,7.5
"13389",4920605701,"Jhin & Thresh",100,TRUE,FALSE,TRUE,9,4,5,3,4,15,"Jhin","Thresh",4,13442,60,14827.5,11268,9.5
"13390",4920605701,"Aphelios & Alistar",200,FALSE,FALSE,FALSE,3,7,8,2,7,6,"Aphelios","Alistar",1.36,14287.5,38,26327,9857,5
"13391",4920609953,"Kai'Sa & Nautilus",100,TRUE,TRUE,TRUE,13,5,4,0,7,16,"Kai'Sa","Nautilus",2.75,13794,36.5,16802.5,9750,5
"13392",4920609953,"Ezreal & Maokai",200,FALSE,TRUE,FALSE,3,8,10,2,11,10,"Ezreal","Maokai",1.32,11066.5,29,15228,7187.5,3.5
"13393",4920680583,"Jhin & Alistar",100,FALSE,TRUE,FALSE,6,5,9,1,8,7,"Jhin","Alistar",1.77,11223.5,27,16388.5,8582,7
"13394",4920680583,"Aphelios & Thresh",200,TRUE,TRUE,TRUE,9,3,7,0,4,20,"Aphelios","Thresh",5.14,12680.5,52.5,14284,10057.5,5.5
"13395",4920684158,"Miss Fortune & Gragas",100,TRUE,FALSE,TRUE,6,4,6,4,2,11,"Miss Fortune","Gragas",4.5,10689.5,35,15262,9588.5,5.5
"13396",4920684158,"Lucian & Galio",200,FALSE,FALSE,FALSE,2,5,5,2,3,9,"Lucian","Galio",2.25,13977,45,16028,7788.5,7.5
"13397",4920686065,"Jhin & Pyke",100,TRUE,TRUE,TRUE,11,4,8,12,4,12,"Jhin","Pyke",5.38,17332,35.5,13112,12709,3
"13398",4920686065,"Aphelios & Bard",200,FALSE,TRUE,FALSE,3,10,3,2,10,4,"Aphelios","Bard",0.6,8642,23,16642,7270,5
"13399",4920690092,"Jhin & Seraphine",100,TRUE,FALSE,FALSE,7,2,10,2,4,13,"Jhin","Seraphine",5.33,9879.5,37.5,9165.5,10614.5,1.5
"13400",4920690092,"Aphelios & Nautilus",200,FALSE,FALSE,TRUE,6,5,6,0,6,11,"Aphelios","Nautilus",2.09,11014,36.5,15523.5,9405.5,6
"13401",4920695418,"Jhin & Nautilus",100,FALSE,TRUE,FALSE,7,6,2,0,4,8,"Jhin","Nautilus",1.7,9790.5,46,16763.5,9772,7
"13402",4920695418,"Varus & Shaco",200,TRUE,TRUE,TRUE,9,3,2,2,1,12,"Varus","Shaco",6.25,16373.5,49,9624,11504,3.5
"13403",4920707587,"Miss Fortune & Blitzcrank",100,FALSE,FALSE,TRUE,4,4,2,2,4,3,"Miss Fortune","Blitzcrank",1.38,7811.5,40,16853.5,9931,4.5
"13404",4920707587,"Aphelios & Thresh",200,TRUE,FALSE,FALSE,7,4,8,1,2,14,"Aphelios","Thresh",5,14630.5,57,10529.5,11277.5,6.5
"13405",4920711858,"Jhin & Alistar",100,FALSE,FALSE,FALSE,5,8,6,0,13,10,"Jhin","Alistar",1,9937.5,25,20517.5,7121,2
"13406",4920711858,"Yasuo & Morgana",200,TRUE,FALSE,TRUE,9,4,8,3,2,34,"Yasuo","Morgana",9,18887.5,37.5,14063,10850.5,4.5
"13407",4920751370,"Aphelios & Sett",100,FALSE,TRUE,FALSE,5,6,5,4,6,8,"Aphelios","Sett",1.83,10795.5,32.5,14626.5,8988.5,6
"13408",4920751370,"Miss Fortune & Thresh",200,TRUE,TRUE,TRUE,9,5,6,1,5,13,"Miss Fortune","Thresh",2.9,10475.5,23,12592,8144.5,3.5
"13409",4920753210,"Swain & Maokai",100,TRUE,FALSE,TRUE,5,1,7,2,3,10,"Swain","Maokai",6,11541.5,38,13023.5,8789.5,5
"13410",4920753210,"Kai'Sa & Sett",200,FALSE,TRUE,FALSE,1,5,3,3,5,2,"Kai'Sa","Sett",0.9,7001,32.5,16476.5,7014.5,3
"13411",4920793121,"Samira & Zac",100,TRUE,FALSE,TRUE,3,3,8,1,4,12,"Samira","Zac",3.43,7567,54,16562,8988,4
"13412",4920793121,"Vayne & Alistar",200,FALSE,FALSE,FALSE,2,5,5,2,6,11,"Vayne","Alistar",1.82,7103,28,15739.5,8422,6
"13413",4920794381,"Kai'Sa & Gragas",100,TRUE,FALSE,FALSE,6,6,8,1,8,10,"Kai'Sa","Gragas",1.79,12230.5,78,16848,11379.5,11
"13414",4920794381,"Samira & Galio",200,FALSE,FALSE,TRUE,11,5,5,4,5,15,"Samira","Galio",3.5,16078.5,67,22541.5,13087.5,8.5
"13415",4920805725,"Jhin & Karma",100,TRUE,FALSE,TRUE,6,5,6,0,2,16,"Jhin","Karma",4,8914,33,11354,7861.5,3
"13416",4920805725,"Kai'Sa & Pantheon",200,FALSE,TRUE,FALSE,4,5,2,3,6,5,"Kai'Sa","Pantheon",1.27,10561,19,16039.5,7570,1.5
"13417",4920963879,"Kai'Sa & Sett",100,TRUE,TRUE,FALSE,7,6,10,5,5,8,"Kai'Sa","Sett",2.73,15581.5,47,18168.5,11358.5,6
"13418",4920963879,"Lucian & Thresh",200,FALSE,TRUE,TRUE,6,6,4,1,4,14,"Lucian","Thresh",2.5,15431,43.5,18078.5,9670,5.5
"13419",4920986582,"Samira & Leona",100,TRUE,TRUE,TRUE,14,6,7,3,8,19,"Samira","Leona",3.07,18734,53.5,19380,11922,7
"13420",4920986582,"Jhin & Rell",200,FALSE,TRUE,FALSE,1,7,7,0,10,18,"Jhin","Rell",1.53,7002,52,15720.5,8390.5,7.5
"13421",4920989235,"Samira & Thresh",100,TRUE,FALSE,TRUE,17,6,5,2,5,25,"Samira","Thresh",4.45,19903.5,55.5,24726,14735,7.5
"13422",4920989235,"Kai'Sa & Maokai",200,FALSE,FALSE,FALSE,4,9,10,4,9,15,"Kai'Sa","Maokai",1.83,19691.5,42.5,25550,12231,5
"13423",4920990655,"Jhin & Swain",100,TRUE,FALSE,FALSE,6,4,6,2,6,10,"Jhin","Swain",2.4,12597.5,28,12735.5,8228,3
"13424",4920990655,"Kai'Sa & Alistar",200,FALSE,FALSE,TRUE,6,4,4,2,4,8,"Kai'Sa","Alistar",2.5,13238.5,37,15607.5,8324,5
"13425",4921005792,"Caitlyn & Lux",100,TRUE,FALSE,FALSE,2,6,10,3,6,5,"Caitlyn","Lux",1.67,8619.5,44,10359.5,9308,4.5
"13426",4921005792,"Yone & Thresh",200,FALSE,FALSE,TRUE,5,5,1,2,7,12,"Yone","Thresh",1.67,8764,31,15144.5,9020,4.5
"13427",4921021364,"Vayne & Alistar",100,TRUE,TRUE,TRUE,14,0,8,1,4,17,"Vayne","Alistar",10,15336.5,30,12240,9855.5,6
"13428",4921021364,"Jhin & Sett",200,FALSE,TRUE,FALSE,5,9,2,1,9,6,"Jhin","Sett",0.78,9697.5,28.5,15509,6457,6
"13429",4921023843,"Kai'Sa & Nautilus",100,FALSE,FALSE,TRUE,4,2,4,0,8,11,"Kai'Sa","Nautilus",1.9,8581.5,40.5,15324.5,8606,5
"13430",4921023843,"Aphelios & Thresh",200,TRUE,FALSE,FALSE,5,2,8,1,4,12,"Aphelios","Thresh",4.33,11501,62.5,13364,10564.5,7.5
"13431",4921025919,"Kai'Sa & Leona",100,FALSE,FALSE,TRUE,10,7,2,1,8,16,"Kai'Sa","Leona",1.93,18742.5,58.5,24342.5,11618,6
"13432",4921025919,"Jhin & Senna",200,TRUE,FALSE,FALSE,8,5,12,4,8,22,"Jhin","Senna",3.54,18918,50.5,19126.5,12073,4.5
"13433",4921030724,"Kai'Sa & Karma",100,FALSE,FALSE,FALSE,5,5,9,3,8,12,"Kai'Sa","Karma",2.23,14129,36,15968,8681.5,5
"13434",4921030724,"Jhin & Maokai",200,TRUE,FALSE,TRUE,5,7,11,2,8,11,"Jhin","Maokai",1.93,13116,27,17403.5,8338,7
"13435",4921099651,"Heimerdinger & Sett",100,FALSE,TRUE,FALSE,3,6,4,1,7,7,"Heimerdinger","Sett",1.15,13636,43.5,19062,8837.5,6
"13436",4921099651,"Aphelios & Janna",200,TRUE,TRUE,TRUE,3,4,7,2,6,12,"Aphelios","Janna",2.4,14353.5,60,12992,9526,4
"13437",4921105363,"Kai'Sa & Thresh",100,TRUE,FALSE,TRUE,5,5,8,1,7,14,"Kai'Sa","Thresh",2.33,10346.5,40.5,14168,9449,5.5
"13438",4921105363,"Aphelios & Leona",200,FALSE,FALSE,FALSE,12,3,9,2,3,19,"Aphelios","Leona",7,16801.5,38,13495,11235.5,4.5
"13439",4921113220,"Kai'Sa & Veigar",100,TRUE,FALSE,FALSE,12,2,5,3,9,10,"Kai'Sa","Veigar",2.73,12703,43.5,18411.5,11213.5,3
"13440",4921113220,"Yone & Yuumi",200,FALSE,FALSE,TRUE,4,8,3,0,4,22,"Yone","Yuumi",2.42,12160,39,18926,9083.5,7.5
"13441",4921120825,"Tristana & Galio",100,TRUE,FALSE,TRUE,7,6,12,5,6,23,"Tristana","Galio",3.92,15967,58.5,19987.5,12687.5,9
"13442",4921120825,"Yasuo & Alistar",200,FALSE,FALSE,FALSE,7,6,5,0,8,12,"Yasuo","Alistar",1.71,11464,58.5,23870,11146.5,9.5
"13443",4921120875,"Jhin & Leona",100,TRUE,FALSE,FALSE,6,5,10,1,4,14,"Jhin","Leona",3.44,9520,37,13727,9609,7.5
"13444",4921120875,"Lucian & Thresh",200,FALSE,FALSE,TRUE,7,10,6,1,4,10,"Lucian","Thresh",1.71,12856,35.5,18001.5,9606.5,7
"13445",4921126166,"Samira & Alistar",100,FALSE,FALSE,FALSE,4,3,1,0,7,8,"Samira","Alistar",1.3,8285.5,32.5,16575.5,8181,8
"13446",4921126166,"Kai'Sa & Maokai",200,TRUE,FALSE,TRUE,11,2,6,1,4,13,"Kai'Sa","Maokai",5.17,12681.5,34.5,12821.5,10334.5,6
"13447",4921142861,"Kai'Sa & Thresh",100,TRUE,FALSE,FALSE,15,4,9,2,5,28,"Kai'Sa","Thresh",6,26871.5,112,25946.5,16864,9.5
"13448",4921142861,"Kalista & Rell",200,FALSE,FALSE,TRUE,7,8,9,3,12,15,"Kalista","Rell",1.7,17565,86,33374,13216,6.5
"13449",4921152211,"Ashe & Taric",100,FALSE,FALSE,FALSE,7,8,6,1,10,16,"Ashe","Taric",1.67,17450,40,21040.5,10245,5.5
"13450",4921152211,"Kalista & Pantheon",200,TRUE,FALSE,TRUE,7,6,9,6,10,14,"Kalista","Pantheon",2.25,14426.5,44.5,18855,11495,3.5
"13451",4921163509,"Jhin & Thresh",100,TRUE,FALSE,FALSE,12,2,11,5,5,17,"Jhin","Thresh",6.43,16075,41,17588,12515,5
"13452",4921163509,"Kai'Sa & Bard",200,FALSE,FALSE,TRUE,4,8,8,3,8,7,"Kai'Sa","Bard",1.38,10992.5,59.5,20047,9732.5,7.5
"13453",4921167083,"Vayne & Thresh",100,FALSE,FALSE,TRUE,19,8,3,3,7,20,"Vayne","Thresh",3,26710,52.5,24904,13989.5,8.5
"13454",4921167083,"Kai'Sa & Pyke",200,TRUE,FALSE,FALSE,2,11,10,2,3,8,"Kai'Sa","Pyke",1.57,11477,70,20469,11108.5,7
"13455",4921180740,"Caitlyn & Morgana",100,FALSE,FALSE,FALSE,3,3,4,0,7,5,"Caitlyn","Morgana",1.2,9887.5,50.5,13616,9259.5,11
"13456",4921180740,"Samira & Thresh",200,TRUE,FALSE,TRUE,5,3,5,1,3,16,"Samira","Thresh",4.5,8783.5,52,17800.5,11045.5,7
"13457",4921182173,"Tristana & Thresh",100,FALSE,FALSE,FALSE,5,4,5,1,3,9,"Tristana","Thresh",2.86,10410,31,11301,8506.5,4
"13458",4921182173,"Kai'Sa & Maokai",200,TRUE,FALSE,TRUE,12,2,5,2,5,15,"Kai'Sa","Maokai",4.86,16052,46.5,14850.5,11904,2
"13459",4921191746,"Kai'Sa & Rell",100,TRUE,TRUE,FALSE,8,5,4,2,5,18,"Kai'Sa","Rell",3.2,11532,39,15805.5,10570.5,6.5
"13460",4921191746,"Orianna & Pantheon",200,FALSE,TRUE,TRUE,3,3,6,5,6,9,"Orianna","Pantheon",2.56,15915.5,30.5,18464,9587.5,7
"13461",4921193983,"Jhin & Sett",100,FALSE,FALSE,FALSE,2,10,6,3,12,10,"Jhin","Sett",0.95,8994,8.5,18883.5,7085.5,1
"13462",4921193983,"Kai'Sa & Nautilus",200,TRUE,FALSE,TRUE,13,6,7,1,3,23,"Kai'Sa","Nautilus",4.89,15118,35,13791,10128.5,5
"13463",4921197124,"Samira & Pyke",100,FALSE,FALSE,FALSE,1,10,1,0,8,3,"Samira","Pyke",0.28,4579.5,17,13359.5,4630,3
"13464",4921197124,"Kai'Sa & Gragas",200,TRUE,TRUE,TRUE,18,2,7,4,2,15,"Kai'Sa","Gragas",11,18878.5,28,13508,11095.5,3
"13465",4921198677,"Ezreal & Blitzcrank",100,FALSE,FALSE,TRUE,5,1,3,0,4,10,"Ezreal","Blitzcrank",3.6,10979.5,48,12828,9060,10.5
"13466",4921198677,"Kai'Sa & Thresh",200,TRUE,FALSE,FALSE,7,2,5,3,5,19,"Kai'Sa","Thresh",4.86,10669.5,44,16216,12163,5.5
"13467",4921222674,"Lucian & Maokai",100,FALSE,FALSE,TRUE,1,6,1,1,5,7,"Lucian","Maokai",0.91,7349,18,12817.5,5544,1.5
"13468",4921222674,"Kai'Sa & Leona",200,TRUE,TRUE,FALSE,12,2,2,0,3,9,"Kai'Sa","Leona",4.6,11642.5,28.5,10430.5,8858.5,4
"13469",4921235386,"Miss Fortune & Gragas",100,FALSE,FALSE,FALSE,2,2,4,2,7,6,"Miss Fortune","Gragas",1.56,6930.5,25,10406,6232,6
"13470",4921235386,"Kai'Sa & Thresh",200,TRUE,TRUE,TRUE,12,4,4,1,4,17,"Kai'Sa","Thresh",4.25,10522.5,28.5,10290,9323.5,4.5
"13471",4921237484,"Ezreal & Leona",100,TRUE,FALSE,TRUE,6,6,6,3,4,17,"Ezreal","Leona",3.2,14057.5,43,17477.5,9967,5.5
"13472",4921237484,"Kai'Sa & Janna",200,FALSE,FALSE,FALSE,5,9,4,1,7,11,"Kai'Sa","Janna",1.31,11253,32,17005,7643.5,8.5
"13473",4921257494,"Aphelios & Thresh",100,TRUE,FALSE,FALSE,4,4,7,1,2,8,"Aphelios","Thresh",3.33,8464,32,11111,8363,5
"13474",4921257494,"Kai'Sa & Morgana",200,FALSE,FALSE,TRUE,3,7,3,2,3,5,"Kai'Sa","Morgana",1.3,6985,29,12688,6772,6
"13475",4921258589,"Aphelios & Thresh",100,FALSE,FALSE,FALSE,4,6,6,2,3,9,"Aphelios","Thresh",2.33,7795.5,39.5,11890.5,9360,7.5
"13476",4921258589,"Jhin & Rell",200,TRUE,FALSE,TRUE,4,2,14,2,6,15,"Jhin","Rell",4.38,7299,51.5,11130,9738,4
"13477",4921260255,"Jhin & Thresh",100,TRUE,TRUE,TRUE,5,0,3,2,1,13,"Jhin","Thresh",23,6585,32,5317,7866,5
"13478",4921260255,"Aphelios & Leona",200,FALSE,TRUE,FALSE,0,5,0,0,6,1,"Aphelios","Leona",0.09,3895.5,32,10746.5,5326.5,4.5
"13479",4921260330,"Kai'Sa & Morgana",100,FALSE,FALSE,FALSE,9,7,3,1,9,14,"Kai'Sa","Morgana",1.69,12639,40.5,18395,9344,6.5
"13480",4921260330,"Jhin & Thresh",200,TRUE,TRUE,TRUE,8,7,7,1,8,17,"Jhin","Thresh",2.2,9981.5,50,14804,10030,6.5
"13481",4921275269,"Vayne & Alistar",100,FALSE,FALSE,FALSE,3,7,5,3,4,3,"Vayne","Alistar",1.27,9673,41,16229,8646.5,7
"13482",4921275269,"Samira & Thresh",200,TRUE,FALSE,TRUE,8,3,9,1,5,16,"Samira","Thresh",4.25,12310.5,37.5,13156.5,10514.5,6.5
"13483",4921275417,"Cassiopeia & Pantheon",100,TRUE,TRUE,TRUE,11,6,17,10,5,23,"Cassiopeia","Pantheon",5.55,28588,52,21543.5,13264,4
"13484",4921275417,"Kai'Sa & Rell",200,FALSE,TRUE,FALSE,11,9,11,0,13,12,"Kai'Sa","Rell",1.55,19367.5,41.5,23975,11166,10
"13485",4921281775,"Kai'Sa & Maokai",100,TRUE,FALSE,TRUE,13,5,7,1,5,15,"Kai'Sa","Maokai",3.6,18340,35.5,16036,10520,4.5
"13486",4921281775,"Miss Fortune & Thresh",200,FALSE,FALSE,FALSE,5,5,6,2,4,12,"Miss Fortune","Thresh",2.78,9971,31,13451,9008,6
"13487",4921283418,"Samira & Thresh",100,TRUE,FALSE,TRUE,8,7,11,1,7,20,"Samira","Thresh",2.86,10922.5,49.5,23263.5,11696,6
"13488",4921283418,"Yone & Leona",200,FALSE,FALSE,FALSE,3,10,6,1,4,13,"Yone","Leona",1.64,11382.5,48,23168,9748,7.5
"13489",4921284156,"Aphelios & Shaco",100,TRUE,FALSE,TRUE,5,5,8,0,4,10,"Aphelios","Shaco",2.56,13850.5,35.5,11357.5,9117.5,3.5
"13490",4921284156,"Yone & Pyke",200,FALSE,FALSE,FALSE,3,5,5,5,6,6,"Yone","Pyke",1.73,9931.5,43,17353,8906,2.5
"13491",4921287419,"Lucian & Sett",100,FALSE,FALSE,TRUE,7,4,2,0,4,4,"Lucian","Sett",1.62,7682.5,22,12259.5,6592,4.5
"13492",4921287419,"Jhin & Janna",200,TRUE,FALSE,FALSE,0,4,8,2,4,10,"Jhin","Janna",2.5,6439.5,41.5,9534.5,6384.5,3.5
"13493",4921289148,"Kai'Sa & Alistar",100,TRUE,FALSE,TRUE,13,5,7,1,5,22,"Kai'Sa","Alistar",4.3,17347.5,60,20100.5,12824.5,6
"13494",4921289148,"Vayne & Pantheon",200,FALSE,TRUE,FALSE,9,6,4,3,10,10,"Vayne","Pantheon",1.62,15548.5,57.5,22376,11296,7
"13495",4921289433,"Ezreal & Maokai",100,TRUE,FALSE,FALSE,12,7,14,5,9,20,"Ezreal","Maokai",3.19,23304.5,45.5,19564.5,12953.5,4.5
"13496",4921289433,"Yasuo & Thresh",200,FALSE,TRUE,TRUE,6,9,8,2,9,22,"Yasuo","Thresh",2.11,11330,64,25010.5,11544,7.5
"13497",4921292419,"Lucian & Nautilus",100,FALSE,FALSE,TRUE,5,2,6,1,3,10,"Lucian","Nautilus",4.4,12226,55.5,12893,10322,7.5
"13498",4921292419,"Orianna & Pyke",200,TRUE,FALSE,FALSE,3,4,3,2,3,5,"Orianna","Pyke",1.86,8755,57.5,12054,10242,5.5
"13499",4921297104,"Jhin & Seraphine",100,TRUE,TRUE,FALSE,8,3,9,2,3,18,"Jhin","Seraphine",6.17,14509,35.5,12541,10141,3.5
"13500",4921297104,"Aphelios & Leona",200,FALSE,TRUE,TRUE,6,5,5,1,8,7,"Aphelios","Leona",1.46,8964.5,25,15506,8456.5,6
"13501",4921299389,"Lucian & Yuumi",100,FALSE,FALSE,FALSE,14,7,3,0,8,14,"Lucian","Yuumi",2.07,15715.5,31,15133,9927,2.5
"13502",4921299389,"Miss Fortune & Sett",200,TRUE,FALSE,TRUE,5,6,12,3,5,14,"Miss Fortune","Sett",3.09,7154,31.5,13155,7900,4.5
"13503",4921332567,"Kai'Sa & Rell",100,FALSE,FALSE,FALSE,6,4,3,1,10,13,"Kai'Sa","Rell",1.64,12524.5,43,18442,9395.5,8.5
"13504",4921332567,"Samira & Pyke",200,TRUE,FALSE,TRUE,10,5,7,8,6,15,"Samira","Pyke",3.64,12725,55,16971,13379,3.5
"13505",4921336834,"Aphelios & Janna",100,FALSE,FALSE,FALSE,5,8,5,0,6,11,"Aphelios","Janna",1.5,9208.5,36,15169,8281.5,6
"13506",4921336834,"Jhin & Maokai",200,TRUE,FALSE,TRUE,12,3,7,5,4,12,"Jhin","Maokai",5.14,17121,39,16100,12581,5
"13507",4921348902,"Samira & Leona",100,TRUE,TRUE,TRUE,4,4,14,6,2,17,"Samira","Leona",6.83,10818.5,46,17547.5,10299,6.5
"13508",4921348902,"Kai'Sa & Sett",200,FALSE,TRUE,FALSE,4,7,6,2,8,4,"Kai'Sa","Sett",1.07,12914,41,18735,9141.5,7
"13509",4921353988,"Caitlyn & Morgana",100,TRUE,FALSE,FALSE,4,8,19,1,6,23,"Caitlyn","Morgana",3.36,14115.5,52,15718.5,10436.5,5.5
"13510",4921353988,"Samira & Leona",200,FALSE,FALSE,TRUE,7,9,7,0,9,12,"Samira","Leona",1.44,14051.5,54.5,26547,9947.5,7
"13511",4921358898,"Aphelios & Thresh",100,TRUE,FALSE,TRUE,4,2,3,2,2,6,"Aphelios","Thresh",3.75,6883.5,27,6864,6760,4
"13512",4921358898,"Syndra & Pyke",200,FALSE,FALSE,FALSE,1,9,3,2,1,3,"Syndra","Pyke",0.9,4706,27.5,10577,5821,4.5
"13513",4921378961,"Yone & Seraphine",100,FALSE,FALSE,FALSE,5,8,3,0,8,7,"Yone","Seraphine",0.94,8941,26,18079,7190,5
"13514",4921378961,"Aphelios & Thresh",200,TRUE,FALSE,TRUE,8,4,10,5,2,14,"Aphelios","Thresh",6.17,13987,42,15029.5,10640.5,4.5
"13515",4921397641,"Jhin & Leona",100,TRUE,FALSE,TRUE,13,1,10,2,7,17,"Jhin","Leona",5.25,15185.5,52,15455.5,13063.5,4
"13516",4921397641,"Kai'Sa & Alistar",200,FALSE,FALSE,FALSE,7,4,3,3,8,15,"Kai'Sa","Alistar",2.33,9838.5,45.5,22932,11276,9.5
"13517",4921399942,"Aphelios & Morgana",100,FALSE,FALSE,FALSE,2,12,5,1,9,8,"Aphelios","Morgana",0.76,10207,25,19580,6290,6.5
"13518",4921399942,"Jhin & Alistar",200,TRUE,TRUE,TRUE,19,4,7,1,2,25,"Jhin","Alistar",8.67,18601,31,15547.5,10883.5,3
"13519",4921408474,"Jhin & Janna",100,FALSE,TRUE,FALSE,6,4,3,0,5,9,"Jhin","Janna",2,12468,55.5,15414.5,9771.5,7
"13520",4921408474,"Miss Fortune & Thresh",200,TRUE,TRUE,TRUE,11,5,7,2,4,19,"Miss Fortune","Thresh",4.33,13977.5,53,18638.5,12501.5,6
"13521",4921419909,"Samira & Leona",100,FALSE,FALSE,TRUE,5,7,6,0,7,9,"Samira","Leona",1.43,7756,47.5,15968.5,8237.5,4.5
"13522",4921419909,"Kai'Sa & Alistar",200,TRUE,TRUE,FALSE,9,5,8,1,6,18,"Kai'Sa","Alistar",3.27,11620.5,45,16972.5,11193,8.5
"13523",4921421029,"Miss Fortune & Galio",100,TRUE,FALSE,FALSE,8,5,5,1,0,14,"Miss Fortune","Galio",5.6,9898.5,33,10802,8757.5,6
"13524",4921421029,"Lucian & Maokai",200,FALSE,TRUE,TRUE,2,10,3,1,3,5,"Lucian","Maokai",0.85,9245,30.5,13874.5,7094,2.5
"13525",4921435003,"Lucian & Pyke",100,TRUE,FALSE,TRUE,8,2,4,4,3,7,"Lucian","Pyke",4.6,8203.5,59.5,14410,10201,4
"13526",4921435003,"Jhin & Zyra",200,FALSE,FALSE,FALSE,2,5,4,4,10,6,"Jhin","Zyra",1.07,12669.5,35,12774,8210,0.5
"13527",4921438327,"Aphelios & Taric",100,FALSE,FALSE,FALSE,2,6,4,0,4,8,"Aphelios","Taric",1.4,8895.5,39.5,13291.5,7926,4.5
"13528",4921438327,"Kai'Sa & Leona",200,TRUE,FALSE,TRUE,4,4,12,1,2,14,"Kai'Sa","Leona",5.17,8386.5,46.5,11869,8712,4
"13529",4921444373,"Samira & Thresh",100,TRUE,FALSE,FALSE,16,9,10,3,8,27,"Samira","Thresh",3.29,20408,33.5,25522.5,13353,4
"13530",4921444373,"Vayne & Pantheon",200,FALSE,FALSE,TRUE,10,8,12,6,12,18,"Vayne","Pantheon",2.3,21826.5,42.5,27237,12737,10
"13531",4921454278,"Aphelios & Pyke",100,FALSE,TRUE,TRUE,3,6,2,2,10,7,"Aphelios","Pyke",0.88,8879,36.5,18170,7897,2.5
"13532",4921454278,"Kai'Sa & Soraka",200,TRUE,TRUE,FALSE,1,1,10,1,4,8,"Kai'Sa","Soraka",4,8896,42,11881.5,8714,6
"13533",4921460420,"Jhin & Bard",100,TRUE,FALSE,TRUE,7,2,4,4,4,13,"Jhin","Bard",4.67,12380.5,36,11345,9390,2.5
